===============================================================================
Id,2006-01-02-volume-min-001,len,datetime,open,high,low,close,volume,openinterest,Strategy,len,datetime
562,2006-01-02-volume-min-001,562,2006-01-02 19:34:00,3619.0,3620.0,3619.0,3620.0,86.0,0.0,Strategy,562,732313.8152777777
563,2006-01-02-volume-min-001,563,2006-01-02 19:36:00,3619.0,3619.0,3618.0,3618.0,200.0,0.0,Strategy,563,732313.8166666667
564,2006-01-02-volume-min-001,564,2006-01-02 19:37:00,3620.0,3620.0,3620.0,3620.0,2.0,0.0,Strategy,564,732313.817361111
565,2006-01-02-volume-min-001,565,2006-01-02 19:39:00,3620.0,3620.0,3620.0,3620.0,15.0,0.0,Strategy,565,732313.81875
566,2006-01-02-volume-min-001,566,2006-01-02 19:42:00,3619.0,3619.0,3619.0,3619.0,25.0,0.0,Strategy,566,732313.8208333333
567,2006-01-02-volume-min-001,567,2006-01-02 19:44:00,3619.0,3619.0,3619.0,3619.0,1.0,0.0,Strategy,567,732313.8222222222
568,2006-01-02-volume-min-001,568,2006-01-02 19:45:00,3619.0,3619.0,3619.0,3619.0,1.0,0.0,Strategy,568,732313.8229166666
569,2006-01-02-volume-min-001,569,2006-01-02 19:46:00,3618.0,3618.0,3618.0,3618.0,6.0,0.0,Strategy,569,732313.8236111111
570,2006-01-02-volume-min-001,570,2006-01-02 19:47:00,3618.0,3618.0,3618.0,3618.0,56.0,0.0,Strategy,570,732313.8243055556
571,2006-01-02-volume-min-001,571,2006-01-02 19:48:00,3617.0,3618.0,3617.0,3618.0,110.0,0.0,Strategy,571,732313.825
572,2006-01-02-volume-min-001,572,2006-01-02 19:49:00,3618.0,3618.0,3618.0,3618.0,20.0,0.0,Strategy,572,732313.8256944445
573,2006-01-02-volume-min-001,573,2006-01-02 19:50:00,3617.0,3617.0,3617.0,3617.0,3.0,0.0,Strategy,573,732313.8263888889
574,2006-01-02-volume-min-001,574,2006-01-02 19:51:00,3618.0,3618.0,3618.0,3618.0,5.0,0.0,Strategy,574,732313.8270833333
575,2006-01-02-volume-min-001,575,2006-01-02 19:53:00,3618.0,3618.0,3617.0,3617.0,100.0,0.0,Strategy,575,732313.8284722222
576,2006-01-02-volume-min-001,576,2006-01-02 19:54:00,3618.0,3618.0,3618.0,3618.0,3.0,0.0,Strategy,576,732313.8291666667
577,2006-01-02-volume-min-001,577,2006-01-02 19:55:00,3618.0,3618.0,3618.0,3618.0,15.0,0.0,Strategy,577,732313.8298611111
578,2006-01-02-volume-min-001,578,2006-01-02 19:56:00,3617.0,3617.0,3617.0,3617.0,1.0,0.0,Strategy,578,732313.8305555555
579,2006-01-02-volume-min-001,579,2006-01-02 19:57:00,3618.0,3618.0,3618.0,3618.0,311.0,0.0,Strategy,579,732313.83125
580,2006-01-02-volume-min-001,580,2006-01-02 19:58:00,3618.0,3619.0,3618.0,3619.0,20.0,0.0,Strategy,580,732313.8319444444
581,2006-01-02-volume-min-001,581,2006-01-02 19:59:00,3619.0,3619.0,3619.0,3619.0,1.0,0.0,Strategy,581,732313.8326388889
582,2006-01-02-volume-min-001,582,2006-01-02 20:00:00,3618.0,3618.0,3617.0,3618.0,242.0,0.0,Strategy,582,732313.8333333334
583,2006-01-02-volume-min-001,583,2006-01-02 20:01:00,3618.0,3618.0,3617.0,3617.0,15.0,0.0,Strategy,583,732313.8340277778
584,2006-01-02-volume-min-001,584,2006-01-02 20:04:00,3617.0,3617.0,3617.0,3617.0,107.0,0.0,Strategy,584,732313.8361111111
===============================================================================
Cerebro:
  -----------------------------------------------------------------------------
  - Datas:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Data0:
      - Name: 2006-01-02-volume-min-001
      - Timeframe: Days
      - Compression: 1
  -----------------------------------------------------------------------------
  - Strategies:
    +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
    - Strategy:
      *************************************************************************
      - Params:
      *************************************************************************
      - Indicators:
        .......................................................................
        - RelativeVolumeByBar:
          - Lines: rvbb
          ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
          - Params:
            - prestart: 08:00:00
            - start: 09:15:00
            - end: 17:15:00
      *************************************************************************
      - Observers:
      *************************************************************************
      - Analyzers:
        .......................................................................
        - Value:
          - Begin: 10000.0
          - End: 10000.0
